,evil
154933,0
105350,0
52475,0
62012,0
93887,0
15503,0
130368,0
296576,1
130549,0
105750,0
34330,0
23842,0
134170,0
98791,0
94529,0
154130,0
101861,0
74729,0
45355,0
42820,0
138245,0
16627,0
75391,0
108671,0
65682,0
144323,0
9332,0
21486,0
23765,0
136812,0
124722,0
131617,0
70600,0
72967,0
73320,0
50116,0
168513,0
100925,0
61601,0
107555,0
121331,0
31388,0
30192,0
20710,0
63638,0
163266,0
71218,0
148682,0
83584,0
83247,0
32767,0
151803,0
51028,0
30002,0
95928,0
12308,0
66964,0
49196,0
2908,0
11986,0
176890,0
165602,0
180069,0
25018,0
145825,0
181070,0
133029,0
120340,0
62065,0
4730,0
135317,0
121913,0
9149,0
123425,0
140551,0
109781,0
163881,0
95041,0
168177,0
88671,0
32973,0
24015,0
56174,0
35607,0
67759,0
19050,0
56950,0
152021,0
39762,0
96403,0
151591,0
126434,0
186438,0
13498,0
155598,0
144787,0
188607,0
8298,0
111361,0
85381,0
28537,0
57683,0
45334,0
70165,0
98676,0
123968,0
80846,0
176967,0
40299,0
186869,0
4274,0
60416,0
336964,1
125691,0
76717,0
135576,0
135367,0
96902,0
142905,0
122016,0
147123,0
145995,0
53650,0
137293,0
95357,0
145699,0
111077,0
43780,0
168996,0
158325,0
28183,0
69744,0
163993,0
127461,0
32522,0
70736,0
37991,0
171077,0
110271,0
165688,0
153980,0
131564,0
49776,0
9477,0
84395,0
89417,0
22352,0
155724,0
55897,0
50643,0
27370,0
66076,0
106260,0
91469,0
141788,0
175083,0
141991,0
21995,0
160329,0
18363,0
81614,0
103022,0
160461,0
121944,0
127029,0
69854,0
91800,0
78140,0
77490,0
13617,0
12306,0
93721,0
188635,0
45852,0
87873,0
160564,0
154016,0
71241,0
130991,0
79580,0
13513,0
142999,0
156967,0
181237,0
126959,0
140225,0
63021,0
84444,0
159551,0
9176,0
6621,0
74382,0
168922,0
151401,0
71674,0
109087,0
40078,0
86725,0
145638,0
82582,0
173000,0
148073,0
118849,0
33180,0
96085,0
31109,0
89665,0
100520,0
105033,0
77642,0
188077,0
151699,0
43882,0
54941,0
161486,0
92852,0
16306,0
33329,0
173064,0
29575,0
150425,0
172530,0
24043,0
129486,0
74059,0
22418,0
136938,0
73587,0
136378,0
38089,0
174428,0
185450,0
179812,0
178918,0
47036,0
114707,0
47489,0
180967,0
20992,0
62842,0
180509,0
86121,0
120768,0
148391,0
19012,0
86458,0
156648,0
173131,0
61587,0
4713,0
81228,0
44439,0
141924,0
41924,0
90064,0
139629,0
280031,1
26176,0
12905,0
127942,0
98572,0
188588,0
164941,0
9260,0
55110,0
175100,0
180890,0
89430,0
167540,0
182101,0
111543,0
17749,0
129312,0
12463,0
12453,0
108856,0
175953,0
154970,0
185814,0
17711,0
101956,0
50218,0
125155,0
40893,0
45545,0
37598,0
103163,0
13537,0
28269,0
32657,0
152057,0
128192,0
43036,0
47204,0
71567,0
155319,0
135339,0
171639,0
162318,0
51963,0
167295,0
97252,0
177468,0
140108,0
184128,0
52000,0
110006,0
184962,0
23156,0
32178,0
1141,0
31241,0
53565,0
71210,0
24478,0
14101,0
131899,0
54933,0
1673,0
191,0
134670,0
137518,0
16779,0
19650,0
25484,0
124118,0
20317,0
42100,0
84448,0
85910,0
105622,0
39231,0
57526,0
60892,0
68547,0
162600,0
138183,0
140149,0
43198,0
45473,0
106132,0
121402,0
112776,0
46684,0
31433,0
132728,0
113042,0
163066,0
52043,0
97501,0
156866,0
113187,0
153617,0
149360,0
84041,0
109162,0
17431,0
96961,0
102199,0
59476,0
87340,0
162790,0
27224,0
84647,0
144734,0
82314,0
153359,0
97846,0
33810,0
58248,0
85611,0
9705,0
68890,0
26957,0
154582,0
148791,0
290267,1
148100,0
93828,0
43873,0
84054,0
71101,0
73154,0
117794,0
168376,0
52467,0
148655,0
81743,0
118819,0
53189,0
3778,0
38876,0
75133,0
3145,0
2089,0
184188,0
178736,0
75197,0
68863,0
62942,0
128981,0
44572,0
163104,0
146889,0
178095,0
43563,0
34037,0
37890,0
166921,0
118544,0
59931,0
63797,0
141340,0
135218,0
114758,0
4597,0
162012,0
54137,0
148271,0
178489,0
147878,0
94085,0
186711,0
185490,0
117996,0
77053,0
8318,0
94889,0
6659,0
145871,0
3135,0
33844,0
15419,0
126006,0
184452,0
61826,0
95478,0
76839,0
165671,0
20813,0
160024,0
139773,0
30415,0
145733,0
101130,0
99686,0
129943,0
4617,0
30753,0
118828,0
61040,0
150120,0
8193,0
102377,0
39503,0
86125,0
140679,0
63260,0
92253,0
46864,0
48984,0
102287,0
39840,0
25238,0
174760,0
65941,0
64326,0
146218,0
85444,0
187851,0
120741,0
9984,0
59699,0
30679,0
69287,0
174696,0
162447,0
23925,0
3125,0
91444,0
48242,0
175513,0
141966,0
19365,0
122472,0
100216,0
79950,0
130698,0
76597,0
105974,0
153892,0
94066,0
26396,0
71747,0
62538,0
92097,0
37797,0
126439,0
2833,0
75630,0
39613,0
106342,0
138382,0
175346,0
48670,0
95717,0
146360,0
30268,0
152322,0
101114,0
26913,0
126367,0
181938,0
131930,0
78414,0
201331,1
44605,0
121517,0
131402,0
138384,0
173283,0
185848,0
144305,0
13217,0
129897,0
85162,0
107334,0
102481,0
14431,0
179524,0
29988,0
86736,0
152680,0
173684,0
84028,0
117744,0
631,0
157908,0
141239,0
24193,0
113190,0
44219,0
44302,0
9429,0
137439,0
53113,0
186885,0
82139,0
68746,0
31196,0
75583,0
88242,0
61551,0
39859,0
162907,0
132846,0
2639,0
11568,0
29040,0
28500,0
176819,0
180232,0
143079,0
89388,0
77616,0
17676,0
2553,0
109390,0
107968,0
173136,0
141400,0
21485,0
105263,0
64342,0
129157,0
126348,0
85267,0
123436,0
120105,0
46564,0
178782,0
166602,0
50481,0
72973,0
133049,0
150781,0
83161,0
19317,0
15486,0
62678,0
111496,0
149773,0
83792,0
23165,0
18993,0
154564,0
112916,0
87212,0
19324,0
140075,0
158957,0
81415,0
171042,0
40241,0
177407,0
89104,0
60255,0
33690,0
114944,0
81702,0
135754,0
122067,0
984,0
79191,0
178936,0
7900,0
105292,0
120062,0
182539,0
29143,0
78857,0
176883,0
29738,0
19504,0
46265,0
138012,0
153034,0
9230,0
28624,0
104835,0
67194,0
188617,0
22768,0
98528,0
143524,0
39461,0
43677,0
69582,0
48886,0
9897,0
127047,0
152510,0
180077,0
117706,0
74313,0
41374,0
162383,0
162124,0
58104,0
81331,0
82768,0
22432,0
42393,0
32779,0
62498,0
5657,0
149001,0
48114,0
128778,0
116124,0
39730,0
49657,0
82632,0
73252,0
69002,0
11842,0
29530,0
24972,0
165597,0
100691,0
47656,0
128416,0
162159,0
83360,0
1031,0
182846,0
143941,0
104516,0
34357,0
79311,0
149759,0
36478,0
167147,0
103177,0
41747,0
106903,0
32518,0
24472,0
68519,0
97457,0
9399,0
184523,0
133477,0
91003,0
112880,0
117194,0
65753,0
163976,0
9642,0
8154,0
94720,0
183520,0
149579,0
49066,0
136918,0
78869,0
139922,0
70626,0
100075,0
98603,0
133355,0
122240,0
94631,0
123876,0
151112,0
172151,0
160722,0
71169,0
10613,0
11233,0
97788,0
184111,0
103633,0
2042,0
30825,0
133081,0
127690,0
162197,0
80969,0
143066,0
72726,0
117549,0
33033,0
112055,0
168759,0
104970,0
126653,0
124501,0
28981,0
39520,0
90577,0
135363,0
60502,0
169717,0
61577,0
22015,0
23856,0
183589,0
159132,0
119077,0
36123,0
11702,0
28232,0
86017,0
53329,0
171845,0
152164,0
182377,0
162671,0
16354,0
328985,1
103265,0
43595,0
160025,0
166861,0
17425,0
22951,0
47957,0
70108,0
62711,0
26917,0
71107,0
82067,0
115534,0
8693,0
142029,0
79399,0
144004,0
116505,0
153654,0
147851,0
93756,0
184194,0
36805,0
149327,0
56066,0
139062,0
183015,0
141149,0
23550,0
118622,0
32035,0
185135,0
25734,0
139792,0
87133,0
83688,0
55270,0
135715,0
164434,0
231304,1
73549,0
29764,0
96856,0
60134,0
77827,0
104703,0
126228,0
74441,0
146081,0
113543,0
108618,0
114373,0
112805,0
18098,0
184767,0
57020,0
101659,0
116002,0
118384,0
40318,0
25834,0
105970,0
12235,0
152071,0
124332,0
188497,0
187992,0
208487,1
48052,0
97057,0
171911,0
117617,0
3738,0
174952,0
164042,0
52227,0
29640,0
42396,0
77575,0
168367,0
51521,0
188618,0
3941,0
143468,0
90818,0
115689,0
163669,0
140391,0
53384,0
27131,0
65764,0
82246,0
124072,0
119224,0
54629,0
67938,0
56443,0
123179,0
36720,0
116541,0
22396,0
68067,0
41470,0
39167,0
154704,0
51795,0
54005,0
134810,0
97594,0
220068,1
19872,0
81185,0
99279,0
29515,0
10973,0
31000,0
86631,0
98260,0
182892,0
125343,0
21450,0
151928,0
9833,0
151888,0
144820,0
116515,0
135526,0
158120,0
81838,0
58246,0
127219,0
26369,0
163168,0
164724,0
12741,0
153011,0
44174,0
39254,0
152656,0
107789,0
22508,0
7596,0
65697,0
3396,0
37134,0
159061,0
182812,0
141893,0
9878,0
4315,0
157171,0
104350,0
117226,0
172728,0
8563,0
134843,0
115780,0
138499,0
157178,0
90546,0
72335,0
16689,0
83459,0
32721,0
328422,1
49487,0
62031,0
21817,0
33644,0
19562,0
65055,0
102898,0
129381,0
89985,0
52836,0
90482,0
151644,0
176303,0
103545,0
63132,0
186817,0
17073,0
20403,0
177207,0
114929,0
67148,0
77646,0
41948,0
159655,0
128061,0
28040,0
49987,0
66015,0
61420,0
69685,0
150021,0
57717,0
45027,0
5675,0
104555,0
122265,0
11499,0
40557,0
144759,0
178586,0
129909,0
135619,0
112879,0
140103,0
90911,0
48451,0
10612,0
114392,0
27939,0
109443,0
173745,0
130587,0
24850,0
39763,0
158931,0
118478,0
5371,0
171800,0
58471,0
75576,0
82258,0
42564,0
92752,0
110741,0
56292,0
26685,0
35798,0
874,0
169391,0
128746,0
57377,0
94078,0
12219,0
69554,0
116366,0
27430,0
169750,0
83752,0
156945,0
122054,0
28968,0
67117,0
47501,0
157666,0
166944,0
92266,0
139984,0
34830,0
4811,0
56845,0
152731,0
109912,0
168516,0
90205,0
86142,0
132685,0
36653,0
153179,0
152897,0
177359,0
67312,0
96993,0
168500,0
89848,0
130664,0
145879,0
125380,0
114574,0
37460,0
70569,0
76607,0
65791,0
13745,0
73107,0
157512,0
114186,0
172071,0
116559,0
28930,0
9028,0
50292,0
630,0
77796,0
134767,0
44693,0
43928,0
177551,0
138828,0
103541,0
128695,0
5949,0
4038,0
10394,0
96805,0
162075,0
151385,0
27616,0
102242,0
151663,0
67904,0
101140,0
165343,0
131792,0
310246,1
48594,0
58555,0
7957,0
184884,0
6121,0
88971,0
27967,0
40504,0
168622,0
88896,0
133259,0
66122,0
36177,0
78239,0
46717,0
122022,0
90013,0
167224,0
35801,0
107865,0
135403,0
108837,0
117938,0
89327,0
13917,0
26191,0
46993,0
80966,0
17475,0
33265,0
101932,0
142920,0
162869,0
29236,0
9267,0
79507,0
138396,0
80367,0
154323,0
173749,0
35484,0
64736,0
158142,0
22590,0
126866,0
141785,0
15446,0
162382,0
92684,0
59960,0
25179,0
117229,0
9710,0
133647,0
64821,0
94250,0
157237,0
44121,0
101238,0
124263,0
42813,0
115303,0
101215,0
171026,0
179200,0
100588,0
129453,0
39089,0
30280,0
55651,0
137029,0
110536,0
147529,0
55617,0
30055,0
40592,0
134233,0
143691,0
79798,0
129172,0
188672,0
185642,0
85755,0
201482,1
50095,0
152796,0
40495,0
25553,0
46806,0
145610,0
86852,0
11656,0
24050,0
46683,0
47272,0
61586,0
10115,0
122745,0
170135,0
121865,0
111699,0
24677,0
39348,0
101767,0
93549,0
42502,0
111044,0
987,0
161509,0
99675,0
39942,0
140429,0
51425,0
51788,0
68347,0
25445,0
144489,0
166864,0
93009,0
80631,0
75450,0
20244,0
72400,0
70630,0
160306,0
68399,0
65071,0
80528,0
55199,0
20590,0
179136,0
95506,0
154076,0
124797,0
82726,0
181780,0
105095,0
84542,0
61887,0
119,0
6421,0
18788,0
38611,0
87488,0
93156,0
51264,0
101282,0
115872,0
163283,0
146271,0
36652,0
49134,0
149288,0
62741,0
90774,0
46220,0
163316,0
71884,0
35244,0
72169,0
21270,0
81293,0
23158,0
173021,0
7761,0
73661,0
119418,0
51853,0
163164,0
135267,0
175821,0
152708,0
40205,0
72216,0
175617,0
186709,0
44020,0
25455,0
13909,0
187400,0
75755,0
38783,0
181239,0
112309,0
6472,0
110608,0
182647,0
33992,0
70553,0
172715,0
89194,0
172677,0
107051,0
45018,0
9352,0
91080,0
56709,0
70514,0
39668,0
132329,0
16060,0
72558,0
86766,0
22735,0
10561,0
40268,0
21072,0
169443,0
38964,0
178364,0
171552,0
52533,0
53036,0
44457,0
124935,0
54686,0
153480,0
26075,0
37451,0
80389,0
152990,0
78357,0
23513,0
93012,0
58260,0
36419,0
114408,0
3033,0
97688,0
28563,0
87949,0
112492,0
132226,0
85150,0
127582,0
58491,0
87889,0
13826,0
68872,0
63726,0
175651,0
87764,0
4717,0
9507,0
2112,0
63594,0
73455,0
85871,0
124282,0
120543,0
112750,0
47185,0
4927,0
74473,0
3246,0
7119,0
184766,0
129894,0
34298,0
101523,0
165354,0
137947,0
38322,0
89303,0
21748,0
30343,0
132112,0
147994,0
22583,0
141072,0
98991,0
85149,0
75029,0
59554,0
148078,0
11773,0
85865,0
76362,0
286085,1
177576,0
119912,0
78645,0
171661,0
86059,0
38623,0
143386,0
127853,0
72955,0
34950,0
184996,0
3806,0
97344,0
51145,0
183283,0
73240,0
122111,0
127186,0
43056,0
35665,0
180135,0
133627,0
3244,0
105385,0
140720,0
53527,0
101355,0
159072,0
87336,0
165736,0
184363,0
153124,0
140942,0
169252,0
54657,0
44847,0
136831,0
101899,0
64181,0
62127,0
99287,0
63488,0
30092,0
38414,0
14059,0
113386,0
75903,0
69719,0
67748,0
59369,0
166806,0
114641,0
90020,0
183696,0
65072,0
185555,0
101423,0
148416,0
136954,0
84540,0
75796,0
135432,0
153358,0
88462,0
90598,0
12674,0
61646,0
38703,0
33534,0
187286,0
146925,0
133700,0
3267,0
37669,0
12108,0
128206,0
181431,0
103861,0
178182,0
161489,0
179241,0
134527,0
8347,0
128925,0
170355,0
105537,0
134031,0
72160,0
32327,0
91435,0
28536,0
101429,0
146064,0
181994,0
168885,0
130787,0
62050,0
141228,0
121997,0
57953,0
317833,1
9503,0
69536,0
171565,0
30134,0
4792,0
77236,0
165528,0
87750,0
61838,0
17118,0
7148,0
91645,0
125026,0
104363,0
164940,0
71276,0
83147,0
77720,0
68718,0
19074,0
80878,0
83243,0
139706,0
22813,0
17478,0
117773,0
143988,0
62829,0
7907,0
101228,0
181056,0
179640,0
124155,0
39331,0
75787,0
83859,0
128116,0
80510,0
154657,0
126991,0
94105,0
115532,0
96610,0
132773,0
100986,0
121079,0
74640,0
20260,0
132927,0
51459,0
131031,0
75841,0
161129,0
164359,0
5060,0
171259,0
54040,0
84762,0
133646,0
130423,0
127223,0
56921,0
166102,0
103099,0
1087,0
12416,0
126405,0
142596,0
58583,0
62323,0
95329,0
187605,0
119668,0
21082,0
100643,0
58140,0
24554,0
14024,0
181215,0
165852,0
159362,0
105956,0
130755,0
65146,0
38556,0
138395,0
148545,0
82583,0
111212,0
14773,0
99384,0
168626,0
57961,0
122223,0
46198,0
56866,0
18416,0
83720,0
157388,0
71023,0
185219,0
17662,0
67441,0
109431,0
178411,0
18578,0
50677,0
45359,0
97547,0
82049,0
77816,0
124148,0
159380,0
157140,0
18612,0
122814,0
10012,0
131757,0
65793,0
107952,0
97836,0
184717,0
153065,0
176700,0
158673,0
188486,0
152099,0
102981,0
24836,0
123914,0
136379,0
7562,0
1326,0
162843,0
79563,0
165725,0
123753,0
117809,0
122071,0
22016,0
58824,0
17278,0
76929,0
14234,0
51098,0
118444,0
135623,0
33477,0
134187,0
18532,0
178001,0
48645,0
76747,0
153684,0
164070,0
44251,0
20230,0
178483,0
150635,0
61862,0
131707,0
152113,0
4241,0
57254,0
116242,0
93968,0
165002,0
183486,0
141241,0
62483,0
91856,0
25948,0
153443,0
145705,0
123989,0
108892,0
97237,0
136784,0
23415,0
11502,0
156030,0
133508,0
41505,0
173876,0
90769,0
75689,0
148261,0
31825,0
114976,0
43323,0
66905,0
155964,0
83898,0
108279,0
15670,0
70218,0
62230,0
31299,0
77359,0
113950,0
36669,0
58858,0
165077,0
40367,0
160397,0
66094,0
39652,0
99414,0
17412,0
51306,0
96118,0
112231,0
57608,0
71054,0
112131,0
32551,0
146988,0
165642,0
14303,0
134463,0
103577,0
37128,0
54520,0
26916,0
142609,0
111772,0
294629,1
180341,0
78806,0
39641,0
178166,0
49571,0
123642,0
176923,0
102228,0
26613,0
46640,0
159226,0
99202,0
69997,0
123986,0
146820,0
110541,0
35459,0
70035,0
29690,0
105012,0
151536,0
130704,0
118393,0
41014,0
19463,0
65544,0
60144,0
107784,0
94018,0
128678,0
343390,1
109485,0
134717,0
85385,0
173170,0
132744,0
106463,0
15126,0
169722,0
63884,0
18166,0
70349,0
48308,0
159749,0
186956,0
93522,0
140703,0
96195,0
18203,0
92945,0
86883,0
75113,0
11230,0
62484,0
72907,0
163742,0
155387,0
75951,0
164954,0
5739,0
17099,0
175186,0
17503,0
9975,0
56960,0
115210,0
164292,0
26492,0
45432,0
158971,0
29646,0
135831,0
76233,0
178501,0
99001,0
65715,0
3945,0
163801,0
154099,0
144312,0
6123,0
72047,0
130495,0
19516,0
24377,0
27238,0
236749,1
89577,0
157217,0
143841,0
175441,0
89661,0
112069,0
109434,0
101244,0
156559,0
63380,0
49406,0
132644,0
173101,0
147376,0
43120,0
17458,0
20239,0
118918,0
92611,0
184749,0
51578,0
18971,0
123919,0
35354,0
70051,0
104355,0
86787,0
108843,0
158758,0
115281,0
160475,0
3932,0
98599,0
57169,0
17702,0
105298,0
136119,0
74311,0
185195,0
174985,0
183150,0
184009,0
96691,0
157189,0
170353,0
29170,0
20544,0
102846,0
158654,0
122824,0
176363,0
127855,0
80249,0
9419,0
95572,0
150619,0
33812,0
1823,0
19488,0
176348,0
122357,0
158357,0
166976,0
6711,0
180461,0
25988,0
162745,0
183647,0
174341,0
28751,0
81405,0
118183,0
89265,0
59382,0
30342,0
69942,0
26127,0
8505,0
42154,0
28787,0
107598,0
182254,0
100236,0
184372,0
12855,0
101941,0
167422,0
156769,0
28006,0
44274,0
124523,0
129387,0
22265,0
35596,0
150443,0
180038,0
31563,0
107446,0
151920,0
69586,0
123612,0
91839,0
149717,0
30042,0
161189,0
161772,0
71978,0
172203,0
19279,0
153593,0
29048,0
111185,0
128019,0
32676,0
176701,0
26676,0
51303,0
147473,0
89299,0
69799,0
99220,0
181508,0
96420,0
37022,0
81699,0
162972,0
295493,1
94526,0
78301,0
129445,0
3289,0
35458,0
137084,0
39375,0
162833,0
126197,0
30780,0
188011,0
54313,0
59220,0
159653,0
137069,0
8051,0
132007,0
184415,0
161637,0
37600,0
120762,0
148450,0
188452,0
163796,0
34319,0
2372,0
19404,0
140982,0
74402,0
154998,0
154369,0
110845,0
17837,0
3640,0
64604,0
82143,0
163932,0
176217,0
117163,0
65777,0
26524,0
119781,0
169079,0
6816,0
81585,0
111071,0
162950,0
71457,0
181895,0
71685,0
131656,0
35898,0
466,0
162334,0
155578,0
45811,0
150235,0
127235,0
187957,0
175643,0
62512,0
92042,0
100696,0
86250,0
35959,0
80177,0
16107,0
145661,0
67563,0
130880,0
166335,0
32296,0
91107,0
81551,0
65924,0
23435,0
128784,0
69434,0
44732,0
155092,0
118684,0
41618,0
140910,0
54665,0
157761,0
80347,0
103733,0
120366,0
81261,0
14200,0
79773,0
125982,0
149685,0
149841,0
156731,0
109670,0
144250,0
118737,0
98135,0
75853,0
25409,0
59676,0
59403,0
117020,0
159777,0
13965,0
73699,0
163872,0
65086,0
121679,0
59802,0
167126,0
47166,0
127275,0
182149,0
172877,0
116403,0
144673,0
2027,0
93554,0
106033,0
160815,0
103632,0
3138,0
126912,0
71422,0
130457,0
111382,0
54960,0
173022,0
180158,0
7432,0
65253,0
9544,0
145522,0
51984,0
170710,0
128209,0
146044,0
117474,0
38887,0
61952,0
68400,0
93172,0
54270,0
53623,0
93836,0
84643,0
168899,0
138588,0
24370,0
27203,0
39695,0
59513,0
125409,0
4238,0
175255,0
193234,1
77665,0
29037,0
35835,0
120498,0
174133,0
174172,0
28544,0
186509,0
32818,0
59908,0
65024,0
36553,0
114524,0
115618,0
95794,0
2617,0
43015,0
84777,0
143100,0
21073,0
116144,0
118114,0
7833,0
206666,1
180854,0
61891,0
8246,0
165976,0
158082,0
134115,0
157073,0
2374,0
90242,0
72436,0
105259,0
24259,0
74629,0
31448,0
76434,0
42476,0
5623,0
121008,0
113814,0
79881,0
22512,0
112248,0
153605,0
13022,0
59627,0
153164,0
18024,0
74587,0
141926,0
166382,0
119120,0
103938,0
95122,0
13386,0
173554,0
103328,0
169824,0
148428,0
79275,0
99086,0
120817,0
82212,0
145521,0
93635,0
40767,0
92617,0
127944,0
15401,0
69705,0
39250,0
136172,0
30428,0
100285,0
3313,0
84269,0
115181,0
101408,0
38498,0
99399,0
103057,0
46136,0
16461,0
86326,0
12699,0
216459,1
173892,0
71544,0
79670,0
105149,0
87424,0
163960,0
41662,0
21272,0
53755,0
109040,0
166141,0
683,0
104599,0
121606,0
162245,0
21962,0
78306,0
26430,0
98162,0
35584,0
5764,0
101487,0
171467,0
45590,0
34969,0
123351,0
155919,0
167437,0
182662,0
187923,0
150376,0
41485,0
337,0
147537,0
102345,0
183453,0
59179,0
5414,0
188255,0
161003,0
43069,0
171008,0
112658,0
14100,0
33467,0
183958,0
135733,0
163244,0
146907,0
77002,0
50882,0
13158,0
164405,0
97933,0
10579,0
149819,0
97787,0
116076,0
45099,0
87853,0
184907,0
174075,0
21896,0
79788,0
106139,0
69750,0
164880,0
18946,0
15332,0
1376,0
140628,0
57985,0
44223,0
101113,0
182887,0
163656,0
57107,0
188741,0
102528,0
109511,0
164817,0
59253,0
10282,0
182756,0
184969,0
178002,0
121313,0
136948,0
125902,0
177399,0
1593,0
150987,0
66465,0
161216,0
71018,0
63023,0
165766,0
137223,0
132848,0
179621,0
44636,0
140972,0
187476,0
26423,0
113705,0
73228,0
93351,0
54198,0
121029,0
71223,0
116253,0
122108,0
107378,0
161379,0
41741,0
138101,0
26333,0
94048,0
174006,0
165462,0
184388,0
75516,0
144420,0
114989,0
148043,0
154864,0
98604,0
147127,0
114066,0
64028,0
52712,0
52344,0
39334,0
110790,0
92434,0
14000,0
107197,0
131112,0
73635,0
38647,0
68305,0
115126,0
242,0
188529,0
118212,0
115251,0
163287,0
42965,0
109259,0
142179,0
81685,0
176411,0
151071,0
22039,0
1127,0
35909,0
126810,0
32356,0
158624,0
139687,0
77532,0
174304,0
167722,0
129154,0
68039,0
47534,0
165445,0
107312,0
17348,0
30452,0
125169,0
56259,0
48431,0
25965,0
29593,0
22315,0
45435,0
132187,0
88142,0
3573,0
33758,0
62442,0
91937,0
12266,0
304174,1
33841,0
143557,0
179040,0
16874,0
172428,0
14838,0
188920,0
74825,0
17888,0
342674,1
158902,0
158825,0
96622,0
81798,0
33091,0
103507,0
64620,0
58395,0
188890,0
149086,0
6298,0
122066,0
71504,0
85050,0
106594,0
116849,0
41417,0
131956,0
132566,0
13954,0
176006,0
122458,0
1620,0
186585,0
159306,0
83356,0
135095,0
66591,0
56315,0
11685,0
88984,0
87857,0
29204,0
5538,0
61135,0
106491,0
172987,0
81499,0
118995,0
170292,0
189269,1
182769,0
171319,0
97543,0
21734,0
45581,0
86543,0
22328,0
71465,0
25735,0
167167,0
124760,0
15274,0
62075,0
145460,0
66554,0
25525,0
152586,0
114250,0
162742,0
158754,0
128994,0
83624,0
107556,0
81463,0
16059,0
39122,0
21846,0
82203,0
24429,0
96103,0
149917,0
174438,0
63147,0
167254,0
88956,0
41551,0
73743,0
138330,0
95145,0
140815,0
145998,0
126599,0
130944,0
80412,0
121444,0
91330,0
40246,0
95735,0
44705,0
73078,0
62051,0
16169,0
188824,0
64274,0
180114,0
159476,0
150154,0
112113,0
42338,0
1806,0
125841,0
104589,0
103055,0
170749,0
129872,0
36290,0
149375,0
13038,0
21208,0
2233,0
185059,0
145395,0
161015,0
82762,0
98038,0
53242,0
28507,0
39383,0
154506,0
3951,0
94458,0
184096,0
187843,0
61272,0
91767,0
121000,0
36146,0
132368,0
175748,0
33124,0
180912,0
67116,0
116798,0
152962,0
29326,0
108903,0
129604,0
171413,0
164659,0
176128,0
53378,0
154122,0
33752,0
9561,0
120471,0
70734,0
5768,0
125456,0
26953,0
48690,0
152025,0
34850,0
27400,0
99349,0
92060,0
176317,0
40978,0
92427,0
75116,0
162402,0
158600,0
9510,0
69832,0
37062,0
166981,0
80521,0
82619,0
166817,0
146182,0
179523,0
167466,0
184433,0
6804,0
26736,0
153070,0
158500,0
138803,0
132900,0
2470,0
54946,0
80903,0
47948,0
32867,0
52832,0
82835,0
171151,0
77173,0
74773,0
141638,0
45323,0
139508,0
170474,0
144168,0
93672,0
140842,0
105120,0
172975,0
7242,0
98995,0
135132,0
72009,0
183804,0
181899,0
171017,0
134200,0
63609,0
87474,0
34052,0
184572,0
156780,0
86363,0
185927,0
94111,0
